455,2338,Chhindwara,455,Chhindwara,Chhindwara,9,Chhindwara,"[""Chhindwara""]",9000000,9000000,9000000,2,1,3,1,3,1,11,2,
460,2343,Shahdol,460,Shahdol,Shahdol,9,Shahdol,"[""Shahdol""]",5500000,9100000,9100000,2,1,3,1,2,2,11,2,Anuppur
137,906,Amroha,137,amroha/jyotibha phule nagar,AmrohaJ/yotiba Phule Nagar,9,Amroha,"[""Amroha"",""J.P. Nagar""]",10300000,10300000,10300000,3,1,1,2,2,2,11,2,
368,2023,West Singhbhum,368,Pashchimi Singhbhum,Pashchimi Singhbhum,9,West Singhbhum,"[""West Singhbhum""]",11000000,11000000,11000000,2,1,3,1,2,2,11,2,Saraikela-Kharsawan
355,2010,Bokaro,355,Bokaro,Bokaro,10,Bokaro,"[""Bokaro""]",13100000,13100000,13100000,3,1,2,2,2,1,11,2,
425,2308,Chhatarpur,425,Chhatarpur,Chhatarpur,9,Chhatarpur,"[""Chhatarpur""]",15100000,15100000,15100000,2,1,2,1,3,2,11,2,
178,947,Ambedkar Nagar,178,Ambedkar Nagar,Ambedkar Nagar,9,Ambedkar Nagar,"[""Ambedkar Nagar""]",17700000,17700000,17700000,3,1,2,2,1,2,11,2,
360,2015,Hazaribagh,360,Hazaribagh,Hazaribagh,10,Hazaribagh,"[""Hazaribag"",""Hazaribagh""]",21200000,21200000,21200000,3,1,2,2,2,1,11,2,Ramgarh
510,2714,Yavatmal,510,Yavatmal,Yavatmal,8,Yavatmal,"[""Yavatmal""]",31400000,31400000,31400000,3,2,2,1,2,1,11,2,
135,904,Moradabad,135,Moradabad,Moradabad,11,Moradabad,"[""Moradabad""]",33800000,34300000,34300000,3,1,1,2,2,2,11,2,Sambhal
128,830,Baran,128,Baran ,Baran,10,Baran,"[""Baran""]",50200000,50200000,50200000,3,1,2,1,2,2,11,2,
122,824,Bhilwara,122,Bhilwara,Bhilwara,11,Bhilwara,"[""Bhilwara""]",154600000,154600000,154600000,2,1,2,1,3,2,11,2,
313,1814,Golaghat,313,Golaghat,Golaghat,8,Golaghat,"[""Golaghat""]",197100000,197100000,197100000,2,2,1,1,2,3,11,2,
487,2420,Narmada,487,Narmada,Narmada,10,Narmada,"[""Narmada"",""Rajpipla""]",241000000,241000000,241000000,2,1,2,1,3,2,11,2,
336,1910,Nadia,336,Nadia ,Nadia ,10,Nadia,"[""Nadia""]",318900000,318900000,318900000,2,2,1,2,2,2,11,2,
112,814,Nagaur,112,Nagaur,Nagaur,9,Nagaur,"[""Nagaur""]",343900000,343900000,343900000,3,1,2,1,3,1,11,2,
514,2718,Jalna,514,Jalna,Jalna,10,Jalna,"[""Jalna""]",532900000,532900000,532900000,2,1,3,1,3,1,11,2,
404,2205,Korba,404,Korba ,Korba,10,Korba,"[""Korba""]",1428300000,1428300000,1428300000,2,1,2,1,3,2,11,2,
109,811,Dausa,109,Dausa ,Dausa,10,,,,,0,3,1,2,1,3,2,12,2,
291,1603,Dhalai,291,Dhalai,Dhalai,9,,,,,0,2,2,3,1,3,1,12,2,
412,2213,Dhamtari,412,Dhamtari ,Dhamtari,10,,,,,0,2,2,2,1,3,2,12,2,
16,116,Doda,16,Doda,Doda,11,Doda,"[""Doda""]",0,0,0,1,2,2,1,3,3,12,2,"Ramban, Kishtwar"
448,2331,Harda,448,Harda,Harda,11,,,,,0,3,1,2,1,3,2,12,2,
144,913,Hathras,144,Hathras,Hathras ,10,,,,,0,3,1,1,2,3,2,12,2,
512,2716,Hingoli,512,Hingoli,Hingoli,10,,,,,0,3,1,2,1,3,2,12,2,
286,1506,Lunglei,286,Lunglei,Lunglei,11,,,,,0,3,2,2,1,3,1,12,2,
281,1501,Mamit,281,Mamit,Mamit,10,,,,,0,3,2,2,1,3,1,12,2,
198,967,Sant Ravidas Nagar,198,Sant Ravidas Nagar (Bhadohi),Sant Ravidas Nagar Bhadohi,10,,,,,0,3,1,2,2,2,2,12,2,
254,1210,Tirap,254,Tirap,Tirap,12,,,,,0,2,2,1,1,3,3,12,2,
422,2305,Datia,422,Datia,Datia,11,Datia,"[""Datia""]",200000,200000,200000,3,1,2,2,2,2,12,2,
120,822,Tonk,120,Tonk ,Tonk,10,Tonk,"[""Tonk""]",2100000,2100000,2100000,3,1,2,1,3,2,12,2,
434,2317,Ratlam,434,Ratlam,Ratlam,10,Ratlam,"[""Ratlam""]",2300000,2300000,2300000,3,1,2,1,3,2,12,2,
432,2315,Neemuch,432,Neemuch ,Neemuch,10,Neemuch,"[""Neemuch""]",4200000,4200000,4200000,3,1,3,1,3,1,12,2,
290,1602,South Tripura,290,South Tripura ,South Tripura ,9,South Tripura,"[""South Tripura""]",4400000,4400000,4400000,2,2,3,1,3,1,12,2,
525,2729,Osmanabad,525,Osmanabad,Osmanabad,11,Osmanabad,"[""Osmanabad""]",10100000,10100000,10100000,3,1,2,1,2,3,12,2,
500,2704,Buldhana,500,Buldana,Buldana,12,Buldhana,"[""Buldhana""]",10200000,10200000,10200000,2,1,2,1,3,3,12,2,
489,2422,Dang,489,The Dangs,The Dangs,10,Dang,"[""Dangs"",""Dang"",""Ahwa""]",12400000,12400000,12400000,2,1,3,1,3,2,12,2,
188,957,Gorakhpur,188,Gorakhpur,Gorakhpur,10,Gorakhpur,"[""Gorakhpur""]",13500000,13500000,13500000,3,1,2,1,3,2,12,2,
427,2310,Sagar,427,Sagar,Sagar,9,Sagar,"[""Sagar""]",13600000,13600000,13600000,2,1,3,1,3,2,12,2,
446,2329,Raisen,446,Raisen,Raisen,9,Raisen,"[""Raisen""]",17000000,17000000,17000000,2,1,3,1,3,2,12,2,
430,2313,Rewa,430,Rewa,Rewa,11,Rewa,"[""Rewa""]",18400000,18400000,18400000,1,1,3,2,3,2,12,2,
382,2113,Jajpur,382,Jajapur  ,Jajapur,9,Jajpur,"[""Jajpur""]",19200000,19200000,19200000,2,2,1,2,3,2,12,2,
450,2333,Katni,450,Katni ,Katni,9,Katni,"[""Katni""]",22800000,22800000,22800000,2,1,3,1,3,2,12,2,
429,2312,Satna,429,Satna,Satna,10,Satna,"[""Satna""]",39300000,39300000,39300000,2,1,3,1,3,2,12,2,
408,2209,Rajnandgaon,408,Rajnandgaon,Rajnandgaon,10,Rajnandgaon,"[""Rajnandgaon""]",40800000,40800000,40800000,2,1,3,1,3,2,12,2,
118,820,Pali,118,Pali ,Pali,10,Pali,"[""Pali""]",43700000,43700000,43700000,3,1,3,1,3,1,12,2,
445,2328,Sehore,445,Sehore,Sehore,11,Sehore,"[""Sehore""]",63700000,63700000,63700000,3,1,2,1,3,2,12,2,
126,828,Chittaurgarh,126,Chittaurgarh ,Chittaurgarh,11,Chittaurgarh,"[""Chittorgarh"",""Chittaurgarh""]",97400000,97400000,97400000,3,1,2,1,3,2,12,2,Pratapgarh 
466,2349,Khandwa,466,Khandwa (East Nimar),East Nimar,11,Khandwa,"[""Khandwa""]",106900000,106900000,106900000,2,1,2,1,3,3,12,2,Burhanpur
175,944,Allahabad,175,Allahabad ,Allahabad ,11,Allahabad,"[""Allahabad""]",210200000,210200000,210200000,3,1,2,2,2,2,12,2,
145,914,Mathura,145,Mathura,Mathura,11,Mathura,"[""Mathura""]",212800000,212800000,212800000,3,1,2,2,2,2,12,2,
410,2211,Raipur,410,Raipur,Raipur,11,Raipur,"[""Raipur""]",593700000,593700000,593700000,3,1,2,1,3,2,12,2,
616,3315,Ariyalur,616,Ariyalur  ,Ariyalur,13,Ariyalur,"[""Ariyalur""]",0,0,0,3,1,2,1,3,3,13,2,
2,102,Budgam,2,Budgam,Badgam,12,,,,,0,3,1,2,1,3,3,13,2,
255,1211,Lower Subansiri,255,Lower Subansiri,Lower Subansiri,10,,,,,0,2,1,3,1,3,3,13,2,
252,1208,Upper Siang,252,Upper Siang,Upper Siang,12,,,,,0,2,1,3,1,3,3,13,2,
264,1304,Wokha,264,Wokha,Wokha,10,,,,,0,3,2,3,1,3,1,13,2,
218,1016,Siwan,218,Siwan,Siwan,9,Siwan,"[""Siwan""]",800000,800000,800000,3,2,2,2,2,2,13,2,
276,1405,Thoubal,276,Thoubal,Thoubal,11,Thoubal,"[""Thoubal""]",800000,800000,800000,3,2,3,1,3,1,13,2,
621,3320,Pudukkottai,621,Pudukkottai,Pudukkottai,13,Pudukkottai,"[""Pudukkottai""]",1100000,1100000,1100000,3,1,2,1,3,3,13,2,
106,808,Dhaulpur,106,Dhaulpur,Dhaulpur,9,Dhaulpur,"[""Dholpur"",""Dhaulpur""]",1800000,1800000,1800000,3,1,2,2,3,2,13,2,
316,1817,Cachar,316,Cachar,Cachar,7,Cachar,"[""Cachar""]",2500000,2500000,2500000,3,3,1,3,2,1,13,2,
543,3702,Vizianagaram,543,Vizianagaram,Vizianagaram,12,Vizianagaram,"[""Vizianagaram""]",2800000,2800000,2800000,3,1,3,1,3,2,13,2,
192,961,Mau,192,Mau,Mau,11,Mau,"[""Mau""]",3200000,3200000,3200000,3,1,2,2,3,2,13,2,
193,962,Ballia,193,Ballia,Ballia,10,Ballia,"[""Ballia""]",3300000,3300000,3300000,3,2,2,2,2,2,13,2,
532,3601,Adilabad,532,Adilabad,Adilabad,12,Adilabad,"[""Adilabad""]",3400000,3400000,3400000,3,1,3,1,3,2,13,2,
578,2924,Chamarajanagar,578,Chamarajanagar,Chamarajanagar,12,Chamarajanagar,"[""Chamarajanagar""]",3700000,3700000,3700000,3,1,2,1,3,3,13,2,
67,512,Udham Singh Nagar,67,Udham Singh Nagar,Udham Singh Nagar,14,Udham Singh Nagar,"[""Udham Singh Nagar""]",3800000,3800000,3800000,3,2,2,1,3,2,13,2,
560,2906,Koppal,560,Koppal,Koppal ,12,Koppal,"[""Koppal""]",6800000,6800000,6800000,3,1,2,1,3,3,13,2,
14,114,Anantnag,14,Anantnag,Anantnag,12,Anantnag,"[""Anantnag""]",8900000,8900000,8900000,3,1,2,1,3,3,13,2,"Kulgam, Shupiyan"
8,108,Baramulla,8,Baramula,Baramula,12,Baramulla,"[""Baramulla""]",8900000,8900000,8900000,3,1,2,1,3,3,13,2,Bandipore
143,912,Aligarh,143,Aligarh,Aligarh,11,Aligarh,"[""Aligarh""]",10700000,10700000,10700000,3,2,2,2,2,2,13,2,
506,2710,Bhandara,506,Bhandara,Bhandara,11,Bhandara,"[""Bhandara""]",15300000,15300000,15300000,3,2,3,1,3,1,13,2,
540,3609,Warangal,540,Warangal,Warangal,12,Warangal Urban,"[""Warangal Urban""]",16200000,16200000,16200000,3,1,2,1,3,3,13,2,
108,810,Sawai Madhopur,108,Sawai Madhopur ,Sawai Madhopur,11,Sawai Madhopur,"[""Sawai Madhopur""]",17100000,17100000,17100000,3,1,2,2,3,2,13,2,
105,807,Bharatpur,105,Bharatpur ,Bharatpur,11,Bharatpur,"[""Bharatpur""]",19700000,19700000,19700000,3,1,3,2,2,2,13,2,
377,2108,Balasore,377,Baleshwar,Baleshwar,9,Balasore,"[""Balasore""]",20600000,20600000,20600000,2,2,2,2,3,2,13,2,
523,2727,Beed,523,Bid,Bid,12,Beed,"[""Beed""]",21400000,21400000,21400000,2,1,3,1,3,3,13,2,
387,2118,Puri,387,Puri,Puri,9,Puri,"[""Puri""]",31500000,31500000,31500000,2,3,1,2,3,2,13,2,
166,935,Jhansi,166,Jhansi,Jhansi,11,Jhansi,"[""Jhansi""]",32900000,32900000,32900000,3,1,2,2,3,2,13,2,
559,2905,Raichur,559,Raichur,Raichur,12,Raichur,"[""Raichur""]",33000000,33000000,33000000,3,1,2,1,3,3,13,2,
437,2320,Dewas,437,Dewas,Dewas,11,Dewas,"[""Dewas""]",35000000,35000000,35000000,3,1,3,1,3,2,13,2,
472,2405,Sabarkatha,472,Sabar Kantha,Sabar Kantha,12,Sabarkatha,"[""Sabarkantha"",""Sabarkatha"",""Himmatnagar""]",34600000,38700000,38700000,2,1,3,1,3,3,13,2,Aravalli
142,911,Bulandshahar,142,Bulandshahr ,Bulandshahar ,9,Bulandshahar,"[""Bulandshahr"",""Bulandshahar""]",39600000,39600000,39600000,3,3,1,2,2,2,13,2,
117,819,Sirohi,117,Sirohi,Sirohi,10,Sirohi,"[""Sirohi""]",40500000,40500000,40500000,2,1,3,1,3,3,13,2,
123,825,Rajsamand,123,Rajsamand,Rajsamand,11,Rajsamand,"[""Rajsamand""]",51900000,51900000,51900000,3,1,2,1,3,3,13,2,
498,2702,Dhule,498,Dhule,Dhule,13,Dhule,"[""Dhule""]",52700000,52700000,52700000,2,1,3,1,3,3,13,2,
557,2218,Bijapur,557,Bijapur,Bijapur,12,Bijapur,"[""Vijayapura"",""Bijapur""]",54700000,54700000,54700000,3,1,2,1,3,3,13,2,
507,2711,Gondia,507,Gondiya,Gondiya,11,Gondia,"[""Gondia""]",95300000,95300000,95300000,2,2,3,1,3,2,13,2,
374,2105,Sundargarh,374,Sundargarh,Sundargarh,8,Amethi,"[""Chatrapati Sahuji Mahraj Nagar"",""Amethi""]",134900000,134900000,134900000,2,3,1,1,3,3,13,2,
542,3701,Srikakulam,542,Srikakulam,Srikakulam,12,Srikakulam,"[""Srikakulam""]",149600000,149600000,149600000,3,1,3,1,3,2,13,2,
513,2717,Parbhani,513,Parbhani,Parbhani,11,Parbhani,"[""Parbhani""]",159500000,159500000,159500000,3,1,3,1,3,2,13,2,
309,1810,Tinsukia,309,Tinsukia,Tinsukia,11,Tinsukia,"[""Tinsukia""]",182600000,182600000,182600000,3,2,2,1,2,3,13,2,
104,806,Alwar,104,Alwar,Alwar,12,Alwar,"[""Alwar""]",416400000,416400000,416400000,3,1,2,2,3,2,13,2,
63,508,Bageshwar,63,Bageshwar,Bageshwar,14,,,,,0,3,2,2,1,3,3,14,2,
284,1504,Champhai,284,Champhai,Champhai,13,,,,,0,3,2,2,1,3,3,14,2,
567,2913,Davanagere,567,Davanagere,Davanagere ,12,,,,,0,3,1,3,1,3,3,14,2,
251,1207,East Siang,251,East Siang,East Siang,14,,,,,0,3,2,2,1,3,3,14,2,
380,2111,Jagatsinghpur,380,Jagatsinghapur ,Jagatsinghapur,10,,,,,0,2,3,2,2,3,2,14,2,
344,1918,West Medinipur,344,Medinipur,Medinipur ,10,,,,,0,2,3,2,2,3,2,14,2,"Purba Medinipur, Paschim Medinipur"
550,3709,Nellore,550,Nellore,Nellore,13,,,,,0,3,1,3,1,3,3,14,2,
242,1101,North Sikkim,241,North  District,North ,14,,,,,0,2,3,2,1,3,3,14,2,
245,1201,Tawang,245,Tawang,Tawang,13,,,,,0,2,2,3,1,3,3,14,2,
607,3306,Villupuram,607,Viluppuram,Viluppuram,14,,,,,0,3,1,3,1,3,3,14,2,
246,1202,West Kameng,246,West Kameng,West Kameng,14,,,,,0,3,2,2,1,3,3,14,2,
549,3708,Prakasam,549,Prakasam,Prakasam,13,Prakasam,"[""Prakasam""]",100000,100000,100000,3,1,3,1,3,3,14,2,
266,1306,Phek,266,Phek,Phek,12,Phek,"[""Phek""]",300000,300000,300000,3,2,2,1,3,3,14,2,
533,3602,Nizamabad,533,Nizamabad,Nizamabad,13,Nizamabad,"[""Nizamabad""]",500000,500000,500000,3,1,3,1,3,3,14,2,
42,308,Moga,42,Moga,Moga,15,Moga,"[""Moga""]",600000,600000,600000,3,2,2,2,3,2,14,2,
615,3314,Perambalur,615,Perambalur  ,Perambalur,14,Perambalur,"[""Perambalur""]",1200000,1200000,1200000,3,1,3,1,3,3,14,2,
253,1209,Changlang,253,Changlang,Changlang,11,Changlang,"[""Changlang""]",1300000,1300000,1300000,3,2,2,1,3,3,14,2,
573,2919,Mandya,573,Mandya,Mandya,12,Mandya,"[""Mandya""]",2100000,2100000,2100000,3,1,3,1,3,3,14,2,
133,902,Muzaffarnagar,133,Muzaffarnagar,Muzaffarnagar,13,Muzaffarnagar,"[""Muzaffarnagar""]",4200000,4200000,4200000,3,2,2,2,3,2,14,2,
606,3305,Tiruvannamalai,606,Tiruvannamalai,Tiruvannamalai,14,Tiruvannamalai,"[""Tiruvannamalai""]",4300000,4300000,4300000,3,1,3,1,3,3,14,2,
600,3213,Kollam,600,Kollam,Kollam,13,Kollam,"[""Kollam""]",4400000,4400000,4400000,3,3,3,1,3,1,14,2,
529,2733,Sindhudurg,529,Sindhudurg,Sindhudurg,13,Sindhudurg,"[""Sindhudurg""]",5600000,5600000,5600000,3,3,3,1,3,1,14,2,
564,2910,Haveri,564,Haveri,Haveri,12,Haveri,"[""Haveri""]",7800000,7800000,7800000,3,1,3,1,3,3,14,2,
558,2904,Bidar,558,Bidar,Bidar,12,Bidar,"[""Bidar""]",9000000,9000000,9000000,3,2,2,1,3,3,14,2,
556,2902,Bagalkot,556,Bagalkot ,Bagalkot,12,Bagalkot,"[""Bagalkot""]",9800000,9800000,9800000,3,1,3,1,3,3,14,2,
19,119,Udhampur,19,Udhampur,Udhampur,10,Udhampur,"[""Udhampur""]",12200000,12200000,12200000,3,3,3,1,3,1,14,2,Reasi
574,2920,Hassan,574,Hassan,Hassan,12,Hassan,"[""Hassan""]",14300000,14300000,14300000,3,1,3,1,3,3,14,2,
483,2416,Kheda,483,Kheda,Kheda,11,Kheda,"[""Kheda"",""Nadiad""]",15100000,15100000,15100000,2,2,3,1,3,3,14,2,
469,2402,Banaskantha,469,Banas Kantha,Banas Kantha,11,Banaskantha,"[""Banaskantha"",""Palanpur""]",15400000,15400000,15400000,3,1,3,1,3,3,14,2,
579,2925,Gulbarga,579,Gulbarga,Gulbarga,12,Gulbarga,"[""Kalaburagi"",""Gulbarga""]",17000000,17000000,17000000,3,2,2,1,3,3,14,2,Yadgir
56,501,Uttarkashi,56,Uttarkashi,Uttarkashi,13,Uttarkashi,"[""Uttarkashi""]",20300000,20300000,20300000,3,1,3,1,3,3,14,2,
47,313,Mansa,47,Mansa,Mansa,14,Mansa,"[""Mansa""]",20600000,20600000,20600000,3,2,2,2,3,2,14,2,
449,2332,Hoshangabad,449,Hoshangabad,Hoshangabad,13,Hoshangabad,"[""Hoshangabad""]",21800000,21800000,21800000,3,2,3,1,3,2,14,2,
538,3607,Mahabubnagar,538,Mahbubnagar,Mahbubnagar,13,Mahabubnagar,"[""Mahabubnagar"",""Mahbubnagar""]",21900000,21900000,21900000,3,1,3,1,3,3,14,2,
43,309,Ferozepur,43,Firozpur,Firozpur,15,Ferozepur,"[""Ferozepur"",""Firozpur""]",23100000,23100000,23100000,3,2,2,2,3,2,14,2,
571,2917,Tumkur,571,Tumkur,Tumkur,12,Tumkur,"[""Tumakuru"",""Tumkur""]",23600000,23600000,23600000,3,1,3,1,3,3,14,2,
132,901,Saharanpur,132,Saharanpur,Saharanpur,13,Saharanpur,"[""Saharanpur""]",23800000,23800000,23800000,3,2,2,2,3,2,14,2,
561,2907,Gadag,561,Gadag,Gadag,12,Gadag,"[""Gadag""]",28400000,28400000,28400000,3,1,3,1,3,3,14,2,
501,2705,Akola,501,Akola,Akola,12,Akola,"[""Akola""]",32700000,32700000,32700000,3,1,3,1,3,3,14,2,
435,2318,Ujjain,435,Ujjain,Ujjain,11,Ujjain,"[""Ujjain""]",36600000,36600000,36600000,3,2,3,1,3,2,14,2,
535,3604,Medak,535,Medak,Medak,13,Medak,"[""Medak""]",43500000,43500000,43500000,3,1,3,1,3,3,14,2,
522,2726,Ahmednagar,522,Ahmadnagar,Ahmadnagar,11,Ahmednagar,"[""Ahmednagar""]",51600000,51600000,51600000,3,1,3,3,3,1,14,2,
101,803,Bikaner,101,Bikaner,Bikaner,11,Bikaner,"[""Bikaner""]",53500000,53500000,53500000,3,3,2,1,2,3,14,2,
612,3311,Dindigul,612,Dindigul,Dindigul,14,Dindigul,"[""Dindigul""]",53900000,53900000,53900000,3,1,3,1,3,3,14,2,
310,1811,Dibrugarh,310,Dibrugarh,Dibrugarh,11,Dibrugarh,"[""Dibrugarh""]",61000000,61000000,61000000,3,3,2,1,2,3,14,2,
230,1028,Patna,230,Patna,Patna,13,Patna,"[""Patna""]",61200000,61200000,61200000,3,2,2,2,3,2,14,2,
475,2408,Surendranagar,475,Surendranagar,Surendranagar,13,Surendranagar,"[""Surendranagar""]",48800000,63400000,63400000,3,1,3,1,3,3,14,2,Morbi
524,2728,Latur,524,Latur,Latur,12,Latur,"[""Latur""]",63600000,63600000,63600000,3,1,3,1,3,3,14,2,
539,3608,Nalgonda,539,Nalgonda,Nalgonda,13,Nalgonda,"[""Nalgonda""]",49600000,64900000,64900000,3,1,3,1,3,3,14,2,Suryapet
146,915,Agra,146,Agra,Agra,14,Agra,"[""Agra""]",73400000,73400000,73400000,3,1,3,2,3,2,14,2,
566,2912,Chitradurga,566,Chitradurga,Chitradurga,12,Chitradurga,"[""Chitradurga""]",83900000,83900000,83900000,3,1,3,1,3,3,14,2,
565,2911,Bellary,565,Bellary,Bellary,13,Bellary,"[""Ballari"",""Bellary""]",99700000,99700000,99700000,3,1,3,1,3,3,14,2,
409,2210,Durg,409,Durg,Durg,11,Durg,"[""Durg""]",123900000,123900000,123900000,3,2,3,1,3,2,14,2,
534,3603,Karimnagar,534,Karimnagar,Karimnagar,13,Karimnagar,"[""Karimnagar""]",130800000,132400000,132400000,3,1,3,1,3,3,14,2,Siddipet
381,2112,Cuttack,381,Cuttack,Cuttack,10,Cuttack,"[""Cuttack""]",139500000,139500000,139500000,3,1,1,3,3,3,14,2,
554,3713,Chittoor,554,Chittoor,Chittoor,13,Chittoor,"[""Chittoor""]",143300000,143300000,143300000,3,1,3,1,3,3,14,2,
372,2103,Sambalpur,372,Sambalpur,Sambalpur,8,Sambalpur,"[""Sambalpur""]",182800000,182800000,182800000,2,3,3,1,3,2,14,2,
553,3712,Anantapuram,553,Anantapur,Anantapur,13,Anantapuram,"[""Anantapur"",""Anantapuram""]",184300000,184300000,184300000,3,1,3,1,3,3,14,2,
78,610,Fatehabad,78,Fatehabad,Fatehabad,15,,,,,0,3,2,2,2,3,3,15,3,
285,1505,Serchhip,285,Serchhip,Serchhip,13,,,,,0,3,3,2,1,3,3,15,3,
311,1812,Sivasagar,311,Sivasagar,Sibsagar,10,,,,,0,3,2,3,1,3,3,15,3,
250,1206,West Siang,250,West Siang,West Siang,14,,,,,0,3,2,3,1,3,3,15,3,
263,1303,Zunheboto,263,Zunheboto,Zunheboto,12,,,,,0,3,2,3,1,3,3,15,3,
61,506,Pauri Garhwal,61,Garhwal,Garhwal,15,Pauri Garhwal,"[""Pauri Garhwal""]",100000,100000,100000,3,2,3,1,3,3,15,3,
26,204,Kullu,26,Kullu,Kullu,15,Kullu,"[""Kullu""]",300000,300000,300000,3,2,3,1,3,3,15,3,
73,605,Kaithal,73,Kaithal,Kaithal,15,Kaithal,"[""Kaithal""]",400000,400000,400000,3,2,2,2,3,3,15,3,
7,107,Kathua,7,Kathua,Kathua,13,Kathua,"[""Kathua""]",500000,500000,500000,3,2,3,1,3,3,15,3,
77,609,Jind,77,Jind,Jind,15,Jind,"[""Jind""]",1400000,1400000,1400000,3,2,2,2,3,3,15,3,
62,507,Pithoragarh,62,Pithoragarh,Pithoragarh,14,Pithoragarh,"[""Pithoragarh""]",1700000,1700000,1700000,3,2,3,1,3,3,15,3,
257,1213,Dibang Valley,257,Dibang Valley,Dibang Valley,12,Dibang Valley,"[""Dibang Valley""]",1300000,2400000,2400000,3,2,3,1,3,3,15,3,Lower Dibang Valley
3,103,Leh,3,Leh(Ladakh),Leh (Ladakh),13,Leh,"[""Leh""]",2600000,2600000,2600000,3,2,3,3,3,1,15,3,
555,2901,Belagavi,555,Belgaum,Belgaum,13,Belagavi,"[""Belagavi"",""Belgaum""]",3000000,3000000,3000000,3,2,3,1,3,3,15,3,
44,310,Sri Muktsar Sahib,44,Muktsar,Muktsar,15,Sri Muktsar Sahib,"[""Muktsar"",""Sri Muktsar Sahib""]",4700000,4700000,4700000,3,2,1,3,3,3,15,3,
23,201,Chamba,23,Chamba,Chamba,15,Chamba,"[""Chamba""]",5600000,5600000,5600000,3,2,3,1,3,3,15,3,
64,509,Almora,64,Almora,Almora,15,Almora,"[""Almora""]",6500000,6500000,6500000,3,2,3,1,3,3,15,3,
343,1917,South 24 Parganas,343,South Twenty Four Parganas,South  Twenty Four Parganas,10,South 24 Parganas,"[""South 24 Parganas""]",6500000,6500000,6500000,2,2,3,3,2,3,15,3,
479,2412,Junagadh,479,Junagadh,Junagadh,16,Junagadh,"[""Junagadh""]",6800000,6800000,6800000,3,2,3,1,3,3,15,3,
619,3318,Thiruvarur,619,Thiruvarur,Thiruvarur,13,Thiruvarur,"[""Tiruvarur"",""Thiruvarur""]",7500000,7500000,7500000,3,2,3,1,3,3,15,3,
139,908,Bagpat,139,Baghpat,Baghpat,13,Bagpat,"[""Baghpat"",""Bagpat""]",7800000,7800000,7800000,3,2,3,2,3,2,15,3,
275,1404,Bishnupur,275,Bishnupur,Bishnupur,12,Bishnupur,"[""Bishnupur""]",9200000,9200000,9200000,3,2,3,3,3,1,15,3,
58,503,Rudraprayag,58,Rudraprayag,Rudraprayag,14,Rudraprayag,"[""Rudraprayag""]",9500000,9500000,9500000,3,2,3,1,3,3,15,3,
74,606,Karnal,74,Karnal,Karnal,17,Karnal,"[""Karnal""]",11100000,11100000,11100000,3,2,2,2,3,3,15,3,
102,804,Churu,102,Churu ,Churu,13,Churu,"[""Churu""]",14700000,14700000,14700000,3,3,2,1,3,3,15,3,
12,112,Pulwama,12,Pulwama,Pulwama,14,Pulwama,"[""Pulwama""]",17500000,17500000,17500000,3,2,3,1,3,3,15,3,
509,2713,Chandrapur,509,Chandrapur,Chandrapur,11,Chandrapur,"[""Chandrapur""]",40000000,40000000,40000000,3,3,3,1,3,2,15,3,
526,2730,Solapur,526,Solapur,Solapur,12,Solapur,"[""Solapur""]",42200000,42200000,42200000,3,2,3,1,3,3,15,3,
618,3317,Nagapattinam,618,Nagapattinam  ,Nagapattinam,13,Nagapattinam,"[""Nagapattinam""]",42600000,42600000,42600000,3,2,3,1,3,3,15,3,
546,3705,West Godavari,546,West Godavari,West Godavari,15,West Godavari,"[""West Godavari""]",65100000,65100000,65100000,3,2,3,1,3,3,15,3,
541,3610,Khammam,541,Khammam,Khammam,15,Khammam,"[""Khammam""]",65900000,65900000,65900000,3,2,3,1,3,3,15,3,
617,3316,Cuddalore,617,Cuddalore,Cuddalore,14,Cuddalore,"[""Cuddalore""]",67600000,67600000,67600000,3,2,3,1,3,3,15,3,
53,319,Sangrur,53,Sangrur,Sangrur,15,Sangrur,"[""Sangrur""]",29500000,68400000,68400000,3,2,2,3,3,2,15,3,Barnala
545,3704,East Godavari,545,East Godavari,East Godavari,15,East Godavari,"[""East Godavari""]",71500000,71500000,71500000,3,2,3,1,3,3,15,3,
528,2732,Ratnagiri,528,Ratnagiri,Ratnagiri,15,Ratnagiri,"[""Ratnagiri""]",88000000,88000000,88000000,3,2,3,1,3,3,15,3,
482,2415,Anand,482,Anand,Anand,15,Anand,"[""Anand""]",100900000,100900000,100900000,3,2,3,1,3,3,15,3,
57,502,Chamoli,57,Chamoli,Chamoli,14,Chamoli,"[""Chamoli""]",104000000,104000000,104000000,3,2,3,1,3,3,15,3,
552,3711,Kurnool,552,Kurnool,Kurnool,13,Kurnool,"[""Kurnool""]",141700000,141700000,141700000,3,2,3,1,3,3,15,3,
354,2009,Dhanbad,354,Dhanbad,Dhanbad,11,Dhanbad,"[""Dhanbad""]",153600000,153600000,153600000,3,3,2,3,3,1,15,3,
504,2708,Wardha,504,Wardha,Wardha,14,Wardha,"[""Wardha""]",226200000,226200000,226200000,3,2,3,1,3,3,15,3,
197,966,Varanasi,197,Varanasi,Varanasi,14,Varanasi,"[""Varanasi""]",298400000,298400000,298400000,3,2,2,3,2,3,15,3,
