CIN,COMPANY NAME,AREA,BU%,RUE%,DISTRICT,State,Constituency,Type,Margin,isMPMinister,centerAlignment,stateAlignment,not_aligned,rs_min_mplad_district,is_backward,non_backward,ministry_comp_intersection,ADI,AmountFinal,FactoriesFinal,csrAmountInvested
U70102TG2007PLC052362,NAVA BHARAT PROJECTS LIMITED,10,0.045739046701974005,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74999TG2008PLC058559,NAVA BHARAT SUGAR AND BIO FUELS LIMITED,10,0.045739046701974005,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
L15140MH1986PLC038536,RUCHI SOYA INDUSTRIES LIMITED,2,0.8067769261799109,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
L15140MH1986PLC038536,RUCHI SOYA INDUSTRIES LIMITED,5,0.47646642199471995,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
L15140MH1986PLC038536,RUCHI SOYA INDUSTRIES LIMITED,10,0.34055877463402,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
L67120DD1987PLC002395,PSL LIMITED,2,2.9452736318408,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
L67120DD1987PLC002395,PSL LIMITED,5,2.43405081728435,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
L67120DD1987PLC002395,PSL LIMITED,10,1.4515025948425,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U45200DL2011PTC212967,PSL INFRASTRUCTURE AND PORTS PRIVATE LIMITED,2,2.9452736318408,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U45200DL2011PTC212967,PSL INFRASTRUCTURE AND PORTS PRIVATE LIMITED,5,2.43405081728435,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U45200DL2011PTC212967,PSL INFRASTRUCTURE AND PORTS PRIVATE LIMITED,10,1.4515025948425,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U70100DL2013PTC257183,PSL INFRADEVELOPERS PRIVATE LIMITED,2,2.9452736318408,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U70100DL2013PTC257183,PSL INFRADEVELOPERS PRIVATE LIMITED,5,2.43405081728435,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U70100DL2013PTC257183,PSL INFRADEVELOPERS PRIVATE LIMITED,10,1.4515025948425,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74120MH2012PTC238130,PSL INDIA PRIVATE LIMITED,2,2.9452736318408,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74120MH2012PTC238130,PSL INDIA PRIVATE LIMITED,5,2.43405081728435,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74120MH2012PTC238130,PSL INDIA PRIVATE LIMITED,10,1.4515025948425,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74899DD1993PLC004666,PSL CORROSION CONTROL SERVICES LIMITED,2,2.9452736318408,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74899DD1993PLC004666,PSL CORROSION CONTROL SERVICES LIMITED,5,2.43405081728435,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74899DD1993PLC004666,PSL CORROSION CONTROL SERVICES LIMITED,10,1.4515025948425,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74899DL1987PTC028992,PSL ENGINEERING PRIVATE LTD,2,2.9452736318408,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74899DL1987PTC028992,PSL ENGINEERING PRIVATE LTD,5,2.43405081728435,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74899DL1987PTC028992,PSL ENGINEERING PRIVATE LTD,10,1.4515025948425,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74900MH2007PTC176749,PSL ENTERPRISES PRIVATE LIMITED,2,2.9452736318408,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74900MH2007PTC176749,PSL ENTERPRISES PRIVATE LIMITED,5,2.43405081728435,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74900MH2007PTC176749,PSL ENTERPRISES PRIVATE LIMITED,10,1.4515025948425,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74999DL2010PTC211075,PSL GAS DISTRIBUTION PRIVATE LIMITED,2,2.9452736318408,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74999DL2010PTC211075,PSL GAS DISTRIBUTION PRIVATE LIMITED,5,2.43405081728435,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74999DL2010PTC211075,PSL GAS DISTRIBUTION PRIVATE LIMITED,10,1.4515025948425,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U99999MH1939PLC011344,PSL MEDIA & COMMUNICATIONS LIMITED,2,2.9452736318408,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U99999MH1939PLC011344,PSL MEDIA & COMMUNICATIONS LIMITED,5,2.43405081728435,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U99999MH1939PLC011344,PSL MEDIA & COMMUNICATIONS LIMITED,10,1.4515025948425,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
L27101TG1972PLC001549,NAVA BHARAT VENTURES LIMITED,2,0.463896732553451,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
L27101TG1972PLC001549,NAVA BHARAT VENTURES LIMITED,5,0.673248098397799,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
L27101TG1972PLC001549,NAVA BHARAT VENTURES LIMITED,10,0.839291766870574,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U13209TG2008PLC057763,NAVA BHARAT NATURAL RESOURCES INDIA LIMITED,2,0.463896732553451,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U13209TG2008PLC057763,NAVA BHARAT NATURAL RESOURCES INDIA LIMITED,5,0.673248098397799,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U13209TG2008PLC057763,NAVA BHARAT NATURAL RESOURCES INDIA LIMITED,10,0.839291766870574,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U40106TG2008PLC058560,NAVA BHARAT ENERGY INDIA LIMITED,2,0.463896732553451,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U40106TG2008PLC058560,NAVA BHARAT ENERGY INDIA LIMITED,5,0.673248098397799,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U40106TG2008PLC058560,NAVA BHARAT ENERGY INDIA LIMITED,10,0.839291766870574,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U70102TG2006PLC049888,NAVA BHARAT REALTY LIMITED,2,0.463896732553451,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U70102TG2006PLC049888,NAVA BHARAT REALTY LIMITED,5,0.673248098397799,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U70102TG2006PLC049888,NAVA BHARAT REALTY LIMITED,10,0.839291766870574,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U70102TG2007PLC052362,NAVA BHARAT PROJECTS LIMITED,2,0.463896732553451,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U70102TG2007PLC052362,NAVA BHARAT PROJECTS LIMITED,5,0.673248098397799,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U70102TG2007PLC052362,NAVA BHARAT PROJECTS LIMITED,10,0.839291766870574,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74999TG2008PLC058559,NAVA BHARAT SUGAR AND BIO FUELS LIMITED,2,0.463896732553451,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74999TG2008PLC058559,NAVA BHARAT SUGAR AND BIO FUELS LIMITED,5,0.673248098397799,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U74999TG2008PLC058559,NAVA BHARAT SUGAR AND BIO FUELS LIMITED,10,0.839291766870574,100,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U11101MH2008PTC179921,RELIANCE OIL AND GAS E & P PRIVATE LIMITED,2,-7.28218465539662,70.6938281565147,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U11101MH2008PTC179921,RELIANCE OIL AND GAS E & P PRIVATE LIMITED,5,-27.579875137715803,78.2467323417681,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U11101MH2008PTC179921,RELIANCE OIL AND GAS E & P PRIVATE LIMITED,10,-2.44002537029437,71.3478702971416,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U11102GJ1993PTC019623,RELIANCE OIL AND GAS PRIVATE LIMITED,2,-7.28218465539662,70.6938281565147,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U11102GJ1993PTC019623,RELIANCE OIL AND GAS PRIVATE LIMITED,5,-27.579875137715803,78.2467323417681,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U11102GJ1993PTC019623,RELIANCE OIL AND GAS PRIVATE LIMITED,10,-2.44002537029437,71.3478702971416,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U23200GJ1992PTC018397,RELIANCE OIL AND PETROLEUM PRIVATE LIMITED,2,-7.28218465539662,70.6938281565147,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U23200GJ1992PTC018397,RELIANCE OIL AND PETROLEUM PRIVATE LIMITED,5,-27.579875137715803,78.2467323417681,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
U23200GJ1992PTC018397,RELIANCE OIL AND PETROLEUM PRIVATE LIMITED,10,-2.44002537029437,71.3478702971416,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
L26914AP1983PLC004249,REGENCY CERAMICS LIMITED,2,3.55361596009975,86.5683865683866,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
L26914AP1983PLC004249,REGENCY CERAMICS LIMITED,5,-0.7921714818266571,70.3853046594982,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
L26914AP1983PLC004249,REGENCY CERAMICS LIMITED,10,3.03030303030303,84.436786803751,KAKINADA,ANDHRA PRADESH,KAKINADA,GEN,0.3,0,1,1,0,0,0,1,0,15,23500000,1,0
L27020MH1958PLC011238,HINDALCO INDUSTRIES LIMITED,2,0.039800995024875996,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L27020MH1958PLC011238,HINDALCO INDUSTRIES LIMITED,5,0.009710309111507,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L27020MH1958PLC011238,HINDALCO INDUSTRIES LIMITED,10,0.002421033942896,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L29290MH1972PLC015772,MANUGRAPH INDIA LIMITED,2,10.3469140782574,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L29290MH1972PLC015772,MANUGRAPH INDIA LIMITED,5,2.69139141072693,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L29290MH1972PLC015772,MANUGRAPH INDIA LIMITED,10,1.12644325542101,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L72200PN1988PLC068972,INDO COUNT INDUSTRIES LIMITED,2,11.657926583299698,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,35200000
L72200PN1988PLC068972,INDO COUNT INDUSTRIES LIMITED,5,2.8942115768463097,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,35200000
L72200PN1988PLC068972,INDO COUNT INDUSTRIES LIMITED,10,1.18953467727618,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,35200000
L72200PN1988PLC068972,INDO COUNT INDUSTRIES LIMITED,2,9.92335619201291,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,35200000
L72200PN1988PLC068972,INDO COUNT INDUSTRIES LIMITED,5,2.92149292149292,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,35200000
L72200PN1988PLC068972,INDO COUNT INDUSTRIES LIMITED,10,1.20648191487645,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,35200000
L18101WB1989PLC046387,NAGREEKA EXPORTS LIMITED,2,7.34167002823719,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L18101WB1989PLC046387,NAGREEKA EXPORTS LIMITED,5,2.8652372674006803,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L18101WB1989PLC046387,NAGREEKA EXPORTS LIMITED,10,1.6395972064317,99.8157460675061,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L17110GJ1986PLC008886,ARVIND PRODUCTS LIMITED,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L17110GJ1986PLC008886,ARVIND PRODUCTS LIMITED,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L17110GJ1986PLC008886,ARVIND PRODUCTS LIMITED,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L17119GJ1931PLC000093,ARVIND LIMITED,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L17119GJ1931PLC000093,ARVIND LIMITED,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L17119GJ1931PLC000093,ARVIND LIMITED,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L24111WB1991PLC051709,ARVIND INTERNATIONAL LTD,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L24111WB1991PLC051709,ARVIND INTERNATIONAL LTD,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L24111WB1991PLC051709,ARVIND INTERNATIONAL LTD,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L24231TN1988PLC015882,ARVIND REMEDIES LIMITED,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L24231TN1988PLC015882,ARVIND REMEDIES LIMITED,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L24231TN1988PLC015882,ARVIND REMEDIES LIMITED,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L45201GJ2008PLC055771,ARVIND SMARTSPACES LIMITED,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L45201GJ2008PLC055771,ARVIND SMARTSPACES LIMITED,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
L45201GJ2008PLC055771,ARVIND SMARTSPACES LIMITED,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U01100MH1982PTC028076,ARVIND AGRICULTURAL PRODUCTS PVT LIMITED,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U01100MH1982PTC028076,ARVIND AGRICULTURAL PRODUCTS PVT LIMITED,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U01100MH1982PTC028076,ARVIND AGRICULTURAL PRODUCTS PVT LIMITED,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U15174GJ1995PTC025178,ARVIND FARMS PVT LTD,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U15174GJ1995PTC025178,ARVIND FARMS PVT LTD,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U15174GJ1995PTC025178,ARVIND FARMS PVT LTD,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17117RJ1986PTC003810,ARVIND SYNTEX PRIVATE LIMITED,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17117RJ1986PTC003810,ARVIND SYNTEX PRIVATE LIMITED,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17117RJ1986PTC003810,ARVIND SYNTEX PRIVATE LIMITED,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17120GJ2011PTC066160,ARVIND PD COMPOSITES PRIVATE LIMITED,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17120GJ2011PTC066160,ARVIND PD COMPOSITES PRIVATE LIMITED,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17120GJ2011PTC066160,ARVIND PD COMPOSITES PRIVATE LIMITED,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17120GJ2013PTC073597,ARVIND GARMENTS PARK PRIVATE LIMITED,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17120GJ2013PTC073597,ARVIND GARMENTS PARK PRIVATE LIMITED,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17120GJ2013PTC073597,ARVIND GARMENTS PARK PRIVATE LIMITED,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17120GJ2013PTC073807,ARVIND OG NONWOVENS PRIVATE LIMITED,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17120GJ2013PTC073807,ARVIND OG NONWOVENS PRIVATE LIMITED,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17120GJ2013PTC073807,ARVIND OG NONWOVENS PRIVATE LIMITED,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17121GJ2012PTC071968,ARVIND GOODHILL SUIT MANUFACTURING PRIVATE LIMITED,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17121GJ2012PTC071968,ARVIND GOODHILL SUIT MANUFACTURING PRIVATE LIMITED,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U17121GJ2012PTC071968,ARVIND GOODHILL SUIT MANUFACTURING PRIVATE LIMITED,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U18101GJ2007PLC050217,ARVIND RETAIL LIMITED,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U18101GJ2007PLC050217,ARVIND RETAIL LIMITED,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U18101GJ2007PLC050217,ARVIND RETAIL LIMITED,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U18104UP1996PTC020863,ARVIND FOOTWEARS PRIVATE LIMITED,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U18104UP1996PTC020863,ARVIND FOOTWEARS PRIVATE LIMITED,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U18104UP1996PTC020863,ARVIND FOOTWEARS PRIVATE LIMITED,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U24246WB1982PLC035172,ARVIND PLAST & ACCESSORIES LTD,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U24246WB1982PLC035172,ARVIND PLAST & ACCESSORIES LTD,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U24246WB1982PLC035172,ARVIND PLAST & ACCESSORIES LTD,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U27101WB1983PLC154615,ARVIND PRESS CAPS LIMITED,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U27101WB1983PLC154615,ARVIND PRESS CAPS LIMITED,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U27101WB1983PLC154615,ARVIND PRESS CAPS LIMITED,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U27203WB1967PTC027082,ARVIND METALS & MINERALS PVT LTD,2,7.9669221460266195,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U27203WB1967PTC027082,ARVIND METALS & MINERALS PVT LTD,5,2.92318588629193,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
U27203WB1967PTC027082,ARVIND METALS & MINERALS PVT LTD,10,1.3606210759074802,100,kolhapur,MAHARASHTRA,KOLHAPUR,GEN,2.6,0,0,0,1,0,0,1,0,18,159000000,55,0
