ADI,ADI_Normalized,AmountFinal,AmountFinal_Normalized,Constituency,FactoriesFinal,FactoriesFinal_Normalized,Margin %,Margin%_Normalized,Total,Totalcsr,Type,amount,centerAlignment,isMPMinister,is_backward,ministry_comp_intersection,non_backward,not_aligned,rs_min_mplad_district,state,stateAlignment
18,1,1003500000,0.177387707482632,MUMBAI NORTH,60,0.076628352490422,47.2,0.839857651245552,166,40,GEN,330000000,1,0,0,0,1,0,0,MAHARASHTRA,1
18,1,1003300000,0.177352353679447,MUMBAI NORTH CENTRAL,60,0.076628352490422,22.1,0.393238434163701,166,40,GEN,330000000,1,0,0,0,1,0,0,MAHARASHTRA,1
18,1,1003300000,0.177352353679447,MUMBAI NORTH EAST,61,0.077905491698595,36.8,0.654804270462633,166,40,GEN,330000000,1,0,0,0,1,0,0,MAHARASHTRA,1
18,1,1003300000,0.177352353679447,MUMBAI NORTH WEST,61,0.077905491698595,20.4,0.362989323843416,166,40,GEN,330000000,1,0,0,0,1,0,0,MAHARASHTRA,1
18,1,1345600000,0.237860387831221,MUMBAI SOUTH,60,0.076628352490422,16.4,0.291814946619217,176,49,GEN,34560000000,1,0,0,1,1,0,1,MAHARASHTRA,1
18,1,1482100000,0.261989358505241,MUMBAI SOUTH CENTRAL,61,0.077905491698595,18,0.320284697508897,176,49,GEN,34560000000,1,0,0,1,1,0,1,MAHARASHTRA,1
18,1,568500000,0.100493185554436,NAGPUR,464,0.592592592592593,26.3,0.46797153024911,459,8,GEN,8260000000,1,1,0,1,1,0,0,MAHARASHTRA,1
15,0.727272727272727,57900000,0.010234926022167,NANDED,8,0.01021711366539,8,0.142348754448399,8,0,GEN,1040000000,0,0,1,0,0,1,0,MAHARASHTRA,0
11,0.363636363636364,140900000,0.024906754344099,NANDURBAR,2,0.002554278416347,9.6,0.170818505338078,16,0,ST,4250000000,1,0,1,0,0,0,0,MAHARASHTRA,1
18,1,735500000,0.130013611214226,NASHIK,209,0.266922094508301,20,0.355871886120996,205,8,GEN,11470000000,1,0,0,0,1,0,0,MAHARASHTRA,1
13,0.545454545454545,62700000,0.011083417298616,OSMANABAD,2,0.002554278416347,21,0.373665480427046,37,2,GEN,3940000000,1,0,0,0,1,0,0,MAHARASHTRA,1
17,0.909090909090909,480200000,0.084884481448092,PALGHAR,49,0.062579821200511,24.1,0.428825622775801,383,16,ST,20330000000,1,0,0,0,1,0,0,MAHARASHTRA,1
12,0.454545454545455,423400000,0.074844001343445,PARBHANI,31,0.039591315453385,10.9,0.193950177935943,28,0,GEN,40440000000,1,0,0,0,1,0,0,MAHARASHTRA,1
18,1,5657100000,1,PUNE,783,1,31.8,0.565836298932384,779,49,GEN,176290000000,1,0,0,0,1,0,0,MAHARASHTRA,1
12,0.454545454545455,1474100000,0.260575206377826,RAIGAD,607,0.77522349936143,0.2,0.00355871886121,661,9,GEN,3550000000,1,1,0,1,1,0,0,MAHARASHTRA,1
18,1,82600000,0.014601120715561,RAMTEK,2,0.002554278416347,16.7,0.297153024911032,459,8,SC,8260000000,1,0,0,0,1,0,0,MAHARASHTRA,1
14,0.636363636363636,118100000,0.020876420780966,RATNAGIRI SINDHUDURG,32,0.040868454661558,16.7,0.297153024911032,32,2,GEN,2370000000,1,0,0,0,1,0,0,MAHARASHTRA,1
14,0.636363636363636,4000000,0.000707076063708,RAVER,0,0,31.5,0.560498220640569,37,0,GEN,400000000,1,0,1,0,0,0,0,MAHARASHTRA,1
16,0.818181818181818,70200000,0.012409184918068,SANGLI,10,0.012771392081737,22.9,0.407473309608541,10,0,GEN,1310000000,1,0,0,0,1,0,0,MAHARASHTRA,1
17,0.909090909090909,137700000,0.024341093493133,SATARA,62,0.079182630906769,37.5,0.667259786476868,60,2,GEN,1750000000,0,0,0,0,1,1,0,MAHARASHTRA,0
14,0.636363636363636,3400000,0.000601014654151,SHIRDI,0,0,21.4,0.380782918149466,21,0,SC,340000000,1,0,0,0,1,0,0,MAHARASHTRA,1
18,1,1768100000,0.312545297060331,SHIRUR,15,0.019157088122605,27.7,0.49288256227758,779,49,GEN,176290000000,1,0,0,0,1,0,0,MAHARASHTRA,1
15,0.727272727272727,65700000,0.011613724346397,SOLAPUR,35,0.044699872286079,15.7,0.279359430604982,34,2,SC,960000000,1,0,0,0,1,0,0,MAHARASHTRA,1
17,0.909090909090909,829300000,0.146594544908169,THANE,387,0.494252873563218,26.7,0.47508896797153,335,14,GEN,18690000000,1,0,0,0,1,0,0,MAHARASHTRA,1
16,0.818181818181818,255700000,0.045199837372505,WARDHA,3,0.003831417624521,21.3,0.379003558718861,7,0,GEN,15050000000,1,0,0,0,1,0,0,MAHARASHTRA,1
11,0.363636363636364,36200000,0.006399038376553,YAVATMAL-WASHIM,15,0.019157088122605,9.1,0.161921708185053,1,0,GEN,20000000,1,0,0,0,1,0,0,MAHARASHTRA,1
14,0.636363636363636,13800000,0.002439412419791,INNER MANIPUR,0,0,14.8,0.263345195729537,0,0,GEN,960000000,0,0,1,0,0,0,0,MANIPUR,1
12,0.454545454545455,12500000,0.002209612699086,OUTER MANIPUR,1,0.001277139208174,2,0.0355871886121,0,0,ST,960000000,0,0,1,0,0,0,0,MANIPUR,1
10,0.272727272727273,47700000,0.008431882059713,SHILLONG,3,0.003831417624521,6.5,0.115658362989324,3,0,ST,1560000000,0,0,1,0,0,0,0,MEGHALAYA,1
10,0.272727272727273,0,0,TURA,0,0,8.7,0.154804270462633,0,0,ST,0,1,0,0,0,1,0,0,MEGHALAYA,0
15,0.727272727272727,9100000,0.001608598044935,MIZORAM,0,0,1.4,0.02491103202847,0,0,ST,830000000,0,0,1,0,0,0,0,MIZORAM,1
13,0.545454545454545,12000000,0.002121228191123,NAGALAND,1,0.001277139208174,38.5,0.685053380782918,1,1,ST,360000000,1,0,1,0,0,0,0,NAGALAND,1
9,0.181818181818182,8800000,0.001555567340157,ASKA,7,0.008939974457216,34.8,0.619217081850534,7,0,GEN,600000000,0,0,0,0,1,0,0,ODISHA,1
10,0.272727272727273,24600000,0.004348517791801,BALASORE,0,0,13.5,0.240213523131673,9,1,GEN,1420000000,0,0,0,0,1,0,0,ODISHA,1
12,0.454545454545455,80000000,0.014141521274151,BARGARH,0,0,1,0.01779359430605,3,0,GEN,1550000000,0,0,0,0,1,0,0,ODISHA,1
8,0.090909090909091,6000000,0.001060614095561,BERHAMPUR,1,0.001277139208174,14.1,0.250889679715302,7,0,GEN,600000000,0,0,1,0,0,0,0,ODISHA,1
11,0.363636363636364,22000000,0.003888918350392,BHADRAK,0,0,16.6,0.295373665480427,6,1,SC,1020000000,0,0,0,0,1,0,0,ODISHA,1
16,0.818181818181818,82100000,0.014512736207598,BHUBANESWAR,39,0.049808429118774,21.2,0.377224199288256,36,0,GEN,850000000,0,0,0,0,1,0,0,ODISHA,1
8,0.090909090909091,0,0,BOLANGIR,0,0,8.9,0.158362989323843,1,0,GEN,0,0,0,1,0,0,0,0,ODISHA,1
12,0.454545454545455,156500000,0.027664350992558,CUTTACK,9,0.011494252873563,31.3,0.556939501779359,5,0,GEN,3400000000,0,0,0,0,1,0,0,ODISHA,1
9,0.181818181818182,337300000,0.05962418907214,DHENKANAL,275,0.351213282247765,13.2,0.234875444839858,296,1,GEN,26500000000,0,0,1,0,0,0,0,ODISHA,1
14,0.636363636363636,30900000,0.005462162592141,JAGATSINGHPUR,2,0.002554278416347,24.4,0.434163701067616,6,0,SC,3090000000,0,0,0,0,1,0,0,ODISHA,1
12,0.454545454545455,19500000,0.003446995810574,JAJPUR,32,0.040868454661558,32.7,0.581850533807829,32,1,SC,0,0,0,0,0,1,0,0,ODISHA,1
7,0,73000000,0.012904138162663,KALAHANDI,1,0.001277139208174,5,0.088967971530249,0,0,GEN,900000000,0,0,1,0,0,0,0,ODISHA,1
8,0.090909090909091,15800000,0.002792950451645,KANDHAMAL,0,0,21.6,0.384341637010676,8,0,GEN,1180000000,0,0,1,0,0,0,0,ODISHA,1
12,0.454545454545455,30600000,0.005409131887363,KENDRAPARA,0,0,18.3,0.325622775800712,4,0,GEN,2820000000,0,0,0,0,1,0,0,ODISHA,1
8,0.090909090909091,4100000,0.0007247529653,KEONJHAR,40,0.051085568326948,14.5,0.258007117437722,41,0,ST,410000000,0,0,0,0,1,0,0,ODISHA,1
8,0.090909090909091,289800000,0.051227660815612,KORAPUT,3,0.003831417624521,2,0.0355871886121,3,0,ST,4880000000,0,0,1,0,0,0,0,ODISHA,1
7,0,9800000,0.001732336356084,MAYURBHANJ,3,0.003831417624521,11.7,0.208185053380783,3,0,ST,410000000,0,0,0,0,1,0,0,ODISHA,1
8,0.090909090909091,48900000,0.008644004878825,NABARANGPUR,1,0.001277139208174,0.2,0.00355871886121,2,0,ST,4880000000,0,0,1,0,0,0,0,ODISHA,1
14,0.636363636363636,46000000,0.008131374732637,PURI,1,0.001277139208174,25.3,0.45017793594306,37,0,GEN,1700000000,0,0,0,0,1,0,0,ODISHA,1
11,0.363636363636364,442800000,0.078273320252426,SAMBALPUR,4,0.005108556832695,3.1,0.055160142348755,31,1,GEN,42040000000,0,0,0,0,1,0,0,ODISHA,1
13,0.545454545454545,0,0,SUNDARGARH,30,0.038314176245211,1.9,0.033807829181495,29,0,ST,0,1,1,0,0,1,0,0,ODISHA,0
18,1,60500000,0.010694525463577,PONDICHERRY,66,0.084291187739464,8.2,0.145907473309609,89,1,GEN,250000000,1,1,0,1,1,0,0,PUDUCHERRY,1
17,0.909090909090909,41800000,0.007388944865744,AMRITSAR,5,0.006385696040868,10.2,0.181494661921708,5,0,GEN,1320000000,0,0,0,0,1,1,0,PUNJAB,0
18,1,43400000,0.007671775291227,ANANDPUR SAHIB,121,0.154533844189017,2.2,0.03914590747331,147,1,GEN,3300000000,1,0,0,0,1,0,0,PUNJAB,1
14,0.636363636363636,37300000,0.006593484294073,BATHINDA,3,0.003831417624521,1.6,0.02846975088968,9,0,GEN,2600000000,1,1,0,0,1,0,0,PUNJAB,1
16,0.818181818181818,7200000,0.001272736914674,FARIDKOT,13,0.016602809706258,16.7,0.297153024911032,22,0,SC,660000000,0,0,1,0,0,1,0,PUNJAB,0
17,0.909090909090909,74700000,0.013204645489739,FATEHGARH SAHIB,0,0,5.3,0.094306049822064,66,9,SC,7470000000,0,0,0,0,1,1,0,PUNJAB,0
14,0.636363636363636,40100000,0.007088437538668,FIROZPUR,15,0.019157088122605,2.8,0.04982206405694,20,0,GEN,450000000,1,0,1,0,0,0,0,PUNJAB,1
17,0.909090909090909,1400000,0.000247476622298,GURDASPUR,23,0.029374201787995,13,0.231316725978648,23,0,GEN,120000000,1,0,0,0,1,0,0,PUNJAB,1
18,1,70600000,0.012479892524438,HOSHIARPUR,31,0.039591315453385,1.4,0.02491103202847,38,0,SC,950000000,1,1,0,1,1,0,0,PUNJAB,1
18,1,24300000,0.004295487087023,JALANDHAR,24,0.030651340996169,6.8,0.120996441281139,24,0,SC,670000000,0,0,0,0,1,1,0,PUNJAB,0
17,0.909090909090909,28300000,0.005002563150731,KHADOOR SAHIB,6,0.007662835249042,9.7,0.172597864768683,18,0,GEN,1740000000,1,0,1,0,0,0,0,PUNJAB,1
18,1,460700000,0.081437485637518,LUDHIANA,60,0.076628352490422,1.8,0.03202846975089,60,8,GEN,7260000000,0,0,0,0,1,1,0,PUNJAB,0
17,0.909090909090909,46500000,0.0082197592406,PATIALA,6,0.007662835249042,1.9,0.033807829181495,30,2,GEN,3290000000,0,0,0,0,1,1,0,PUNJAB,0
15,0.727272727272727,70000000,0.012373831114882,SANGRUR,201,0.256704980842912,19.3,0.343416370106762,195,2,GEN,1300000000,0,0,0,0,1,1,0,PUNJAB,0
17,0.909090909090909,726900000,0.128493397677255,AJMER,14,0.017879948914432,14.9,0.265124555160142,155,15,GEN,45260000000,1,1,0,1,1,0,0,RAJASTHAN,1
13,0.545454545454545,497100000,0.087871877817256,ALWAR,110,0.140485312899106,26.7,0.47508896797153,109,5,GEN,9160000000,1,0,0,0,1,0,0,RAJASTHAN,1
7,0,75600000,0.013363737604073,BANSWARA,7,0.008939974457216,7.8,0.138790035587189,7,1,ST,210000000,1,0,0,0,1,0,0,RAJASTHAN,1
9,0.181818181818182,364500000,0.064432306305351,BARMER,42,0.053639846743295,7.2,0.128113879003559,43,0,GEN,12360000000,1,0,1,0,0,0,0,RAJASTHAN,1
13,0.545454545454545,113700000,0.020098637110887,BHARATPUR,510,0.651340996168582,25.5,0.453736654804271,110,5,SC,9680000000,1,0,0,0,1,0,0,RAJASTHAN,1
11,0.363636363636364,171200000,0.030262855526683,BHILWARA,8,0.01021711366539,22.3,0.396797153024911,8,2,GEN,8120000000,1,0,0,0,1,0,0,RAJASTHAN,1
16,0.818181818181818,64500000,0.011401601527284,BIKANER,2,0.002554278416347,33.1,0.588967971530249,27,0,SC,1220000000,1,0,0,0,1,0,0,RAJASTHAN,1
11,0.363636363636364,141700000,0.02504816955684,CHITTORGARH,29,0.037037037037037,27,0.480427046263345,41,1,GEN,8470000000,1,0,0,0,1,0,0,RAJASTHAN,1
15,0.727272727272727,22300000,0.00394194905517,CHURU,0,0,26.1,0.4644128113879,1,0,GEN,200000000,1,0,0,0,1,0,0,RAJASTHAN,1
14,0.636363636363636,235800000,0.04168213395556,DAUSA,1,0.001277139208174,4.9,0.087188612099644,251,18,ST,23580000000,1,0,0,0,1,0,0,RAJASTHAN,1
17,0.909090909090909,200000,3.53538031853777E-05,GANGANAGAR,2,0.002554278416347,23.2,0.412811387900356,25,0,SC,20000000,1,1,0,0,1,0,0,RAJASTHAN,1
18,1,537200000,0.094960315355925,JAIPUR,142,0.181353767560664,41.6,0.740213523131672,142,13,GEN,14420000000,1,0,0,0,1,0,0,RAJASTHAN,1
15,0.727272727272727,435800000,0.077035937140938,JAIPUR RURAL,1,0.001277139208174,32.8,0.583629893238434,251,18,GEN,23580000000,1,1,0,1,1,0,0,RAJASTHAN,1
11,0.363636363636364,71100000,0.012568277032402,JALORE,13,0.016602809706258,35.1,0.624555160142349,6,0,GEN,3450000000,1,0,1,0,0,0,0,RAJASTHAN,1
10,0.272727272727273,146800000,0.025949691538067,JHALAWAR-BARAN,7,0.008939974457216,24.6,0.437722419928826,7,2,GEN,3620000000,1,0,0,0,1,0,0,RAJASTHAN,1
16,0.818181818181818,153700000,0.027169397747963,JHUNJHUNU,2,0.002554278416347,23.2,0.412811387900356,4,1,GEN,6960000000,1,0,0,0,1,0,0,RAJASTHAN,1
9,0.181818181818182,400500000,0.070795990878719,JODHPUR,11,0.014048531289911,38,0.676156583629893,49,0,GEN,32790000000,1,0,1,0,0,0,0,RAJASTHAN,1
12,0.454545454545455,16300000,0.002881334959608,KARAULI-DHOLPUR,0,0,3.2,0.05693950177936,0,0,SC,0,1,0,1,0,0,0,0,RAJASTHAN,1
14,0.636363636363636,166700000,0.029467394955012,KOTA,13,0.016602809706258,17.4,0.309608540925267,13,2,GEN,5360000000,1,0,0,0,1,0,0,RAJASTHAN,1
11,0.363636363636364,431500000,0.076275830372452,NAGAUR,0,0,7.5,0.133451957295374,0,0,GEN,4010000000,1,0,0,0,1,0,0,RAJASTHAN,1
11,0.363636363636364,364600000,0.064449983206944,PALI,2,0.002554278416347,36.4,0.647686832740213,13,0,GEN,31920000000,1,0,0,0,1,0,0,RAJASTHAN,1
13,0.545454545454545,408500000,0.072210143006134,RAJSAMAND,4,0.005108556832695,40.3,0.717081850533808,19,2,GEN,35510000000,1,0,0,0,1,0,0,RAJASTHAN,1
16,0.818181818181818,50700000,0.008962189107493,SIKAR,2,0.002554278416347,22.4,0.398576512455516,2,1,GEN,910000000,1,0,0,0,1,0,0,RAJASTHAN,1
12,0.454545454545455,16200000,0.002863658058016,TONK-SAWAI MADHOPUR,10,0.012771392081737,13,0.231316725978648,9,0,GEN,130000000,1,0,0,0,1,0,0,RAJASTHAN,1
9,0.181818181818182,291400000,0.051510491241095,UDAIPUR,12,0.015325670498084,19.8,0.352313167259786,12,1,ST,3250000000,1,0,0,0,1,0,0,RAJASTHAN,1
17,0.909090909090909,10900000,0.001926782273603,SIKKIM,19,0.0242656449553,13.5,0.240213523131673,16,0,GEN,310000000,0,0,1,0,0,0,0,SIKKIM,1
18,1,2161000000,0.381997843418006,ARAKKONAM,0,0,22.1,0.393238434163701,161,2,GEN,216100000000,0,0,0,0,1,0,0,TAMIL NADU,1
14,0.636363636363636,3500000,0.000618691555744,ARANI,0,0,22.2,0.395017793594306,19,0,GEN,350000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,2386900000,0.42192996411589,CHENNAI CENTRAL,233,0.29757343550447,5.6,0.099644128113879,232,58,GEN,116960000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,2170200000,0.383624118364533,CHENNAI NORTH,1,0.001277139208174,11,0.195729537366548,366,59,GEN,117020000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,2177000000,0.384826147672836,CHENNAI SOUTH,1,0.001277139208174,12.6,0.224199288256228,362,58,GEN,117700000000,0,0,0,0,1,0,0,TAMIL NADU,1
14,0.636363636363636,118200000,0.020894097682558,CHIDAMBARAM,1,0.001277139208174,11.8,0.209964412811388,21,1,SC,11820000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,733600000,0.129677750083965,COIMBATORE,106,0.135376756066411,3.6,0.064056939501779,135,13,GEN,16560000000,0,0,0,0,1,0,0,TAMIL NADU,1
15,0.727272727272727,405700000,0.071715189761539,CUDDALORE,10,0.012771392081737,20.6,0.366548042704626,10,1,GEN,11790000000,0,0,0,0,1,0,0,TAMIL NADU,1
17,0.909090909090909,46600000,0.008237436142193,DHARMAPURI,4,0.005108556832695,7,0.124555160142349,35,1,GEN,2130000000,1,0,0,0,1,0,0,TAMIL NADU,0
14,0.636363636363636,56900000,0.01005815700624,DINDIGUL,17,0.021711366538953,11.8,0.209964412811388,13,1,GEN,1390000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,61400000,0.010853617577911,ERODE,20,0.025542784163474,21,0.373665480427046,58,2,GEN,900000000,0,0,0,0,1,0,0,TAMIL NADU,1
16,0.818181818181818,16600000,0.002934365664386,KALLAKURICHI,0,0,20.2,0.359430604982206,45,1,GEN,1660000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,57700000,0.010199572218982,KANCHEEPURAM,131,0.167305236270753,13,0.231316725978648,130,0,SC,740000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,29400000,0.005197009068251,KANNIYAKUMARI,26,0.033205619412516,13,0.231316725978648,26,0,GEN,690000000,1,0,0,0,1,0,0,TAMIL NADU,0
16,0.818181818181818,65200000,0.011525339838433,KARUR,8,0.01021711366539,18.7,0.332740213523132,37,3,GEN,5030000000,0,0,0,0,1,0,0,TAMIL NADU,1
13,0.545454545454545,70400000,0.012444538721253,KRISHNAGIRI,24,0.030651340996169,19.3,0.343416370106762,59,3,GEN,1060000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,124800000,0.022060773187676,MADURAI,41,0.052362707535121,20.2,0.359430604982206,19,2,GEN,2580000000,0,0,0,0,1,0,0,TAMIL NADU,1
16,0.818181818181818,58400000,0.01032331053013,MAYILADUTHURAI,0,0,27,0.480427046263345,9,1,GEN,5840000000,0,0,0,0,1,0,0,TAMIL NADU,1
15,0.727272727272727,68700000,0.012144031394177,NAGAPATTINAM,8,0.01021711366539,11.3,0.201067615658363,4,0,SC,1850000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,24900000,0.00440154849658,NAMAKKAL,2,0.002554278416347,27.8,0.494661921708185,33,1,GEN,1760000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,188400000,0.033303282600626,NILGIRIS,3,0.003831417624521,11.2,0.199288256227758,184,14,SC,17760000000,0,0,0,0,1,0,0,TAMIL NADU,1
17,0.909090909090909,37700000,0.006664191900444,PERAMBALUR,1,0.001277139208174,20.7,0.368327402135231,17,2,GEN,3650000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,165600000,0.029272949037493,POLLACHI,0,0,13.9,0.247330960854092,135,13,GEN,16560000000,0,0,0,0,1,0,0,TAMIL NADU,1
16,0.818181818181818,34400000,0.006080854147885,RAMANATHAPURAM,1,0.001277139208174,11.9,0.211743772241993,20,2,GEN,2280000000,0,0,1,0,0,0,0,TAMIL NADU,1
18,1,75500000,0.01334606070248,SALEM,33,0.042145593869732,23.3,0.414590747330961,31,1,GEN,1660000000,0,0,0,0,1,0,0,TAMIL NADU,1
15,0.727272727272727,61000000,0.01078290997154,SIVAGANGA,4,0.005108556832695,22.3,0.396797153024911,17,0,GEN,300000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,8000000,0.001414152127415,SRIPERUMBUDUR,6,0.007662835249042,8,0.142348754448399,264,1,GEN,800000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,67900000,0.012002616181436,TENKASI,0,0,15.9,0.282918149466192,84,2,SC,6790000000,0,0,1,0,0,0,0,TAMIL NADU,1
16,0.818181818181818,188400000,0.033303282600626,THANJAVUR,5,0.006385696040868,14.2,0.252669039145907,5,1,GEN,5490000000,0,0,0,0,1,0,0,TAMIL NADU,1
17,0.909090909090909,41400000,0.007318237259373,THENI,3,0.003831417624521,29.2,0.519572953736655,22,2,GEN,2740000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,74000000,0.01308090717859,THOOTHUKKUDI,21,0.026819923371648,13.5,0.240213523131673,21,2,GEN,2540000000,0,0,0,0,1,0,0,TAMIL NADU,1
15,0.727272727272727,120300000,0.021265312616005,TIRUCHIRAPPALLI,18,0.022988505747127,15.2,0.270462633451957,18,0,GEN,2740000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,135400000,0.023934524756501,TIRUNELVELI,78,0.099616858237548,13.1,0.233096085409253,78,0,GEN,5180000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,13700000,0.002421735518198,TIRUPPUR,40,0.051085568326948,17.1,0.304270462633452,19,1,GEN,790000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,5600000,0.000989906489191,TIRUVALLUR,139,0.177522349936143,25.8,0.459074733096085,134,1,SC,60000000,0,0,0,0,1,0,0,TAMIL NADU,1
16,0.818181818181818,2168000000,0.383235226529494,TIRUVANNAMALAI,5,0.006385696040868,15.8,0.281138790035587,32,1,GEN,216390000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,2236200000,0.395290873415708,VELLORE,30,0.038314176245211,6.1,0.108540925266904,27,1,GEN,216040000000,0,0,0,0,1,0,0,TAMIL NADU,1
14,0.636363636363636,0,0,VILUPPURAM,14,0.017879948914432,18.1,0.322064056939502,14,0,SC,0,0,0,0,0,1,0,0,TAMIL NADU,1
18,1,107900000,0.019073376818511,VIRUDHUNAGAR,7,0.008939974457216,14.4,0.256227758007117,25,4,GEN,4190000000,0,0,1,0,0,0,0,TAMIL NADU,1
13,0.545454545454545,2700000,0.000477276343003,ADILABAD,2,0.002554278416347,16.4,0.291814946619217,2,0,ST,150000000,0,0,1,0,0,0,0,TELANGANA,1
15,0.727272727272727,56000000,0.009899064891906,BHONGIR,9,0.011494252873563,2.5,0.044483985765125,155,8,GEN,5600000000,0,0,0,0,1,0,0,TELANGANA,1
17,0.909090909090909,138400000,0.024464831804281,CHEVELLA,116,0.148148148148148,5.5,0.097864768683274,114,1,GEN,3740000000,0,0,0,0,1,0,0,TELANGANA,1
18,1,1667200000,0.294709303353308,HYDERABAD,165,0.210727969348659,20.8,0.370106761565836,159,26,GEN,30460000000,0,0,0,0,1,1,0,TELANGANA,0
14,0.636363636363636,211200000,0.037333616163759,KARIMNAGAR,29,0.037037037037037,18.2,0.323843416370107,29,2,GEN,13180000000,0,0,0,0,1,0,0,TELANGANA,1
15,0.727272727272727,83700000,0.014795566633081,KHAMMAM,31,0.039591315453385,1,0.01779359430605,20,3,GEN,1180000000,0,0,1,0,0,1,0,TELANGANA,0
14,0.636363636363636,11800000,0.002085874387937,MAHABUBABAD,1,0.001277139208174,3.1,0.055160142348755,20,3,ST,1180000000,0,0,1,0,0,0,0,TELANGANA,1
14,0.636363636363636,21900000,0.003871241448799,MAHBUBNAGAR,20,0.025542784163474,0.3,0.005338078291815,18,1,GEN,1730000000,0,0,0,0,1,0,0,TELANGANA,1
18,1,345200000,0.061020664297962,MALKAJGIRI,2,0.002554278416347,1.8,0.03202846975089,273,27,GEN,34200000000,1,0,0,0,1,0,0,TELANGANA,0
15,0.727272727272727,53700000,0.009492496155274,MEDAK,121,0.154533844189017,33.3,0.592526690391459,110,3,GEN,3500000000,0,0,0,0,1,0,0,TELANGANA,1
14,0.636363636363636,17300000,0.003058103975535,NAGARKURNOOL,1,0.001277139208174,1.5,0.026690391459075,18,1,SC,1730000000,0,0,0,0,1,1,0,TELANGANA,0
14,0.636363636363636,96500000,0.017058210036945,NALGONDA,44,0.056194125159642,16.2,0.288256227758007,41,7,GEN,1860000000,0,0,0,0,1,1,0,TELANGANA,0
14,0.636363636363636,134800000,0.023828463346945,NIZAMABAD,10,0.012771392081737,16.2,0.288256227758007,31,2,GEN,13190000000,0,0,0,0,1,0,0,TELANGANA,1
13,0.545454545454545,133300000,0.023563309823054,PEDDAPALLE,5,0.006385696040868,28.5,0.50711743772242,31,2,SC,13330000000,0,0,1,0,0,0,0,TELANGANA,1
18,1,304600000,0.05384384225133,SECUNDERABAD,17,0.021711366538953,25.4,0.451957295373665,159,26,GEN,30460000000,1,1,0,1,1,0,0,TELANGANA,0
14,0.636363636363636,35100000,0.006204592459034,ZAHIRABAD,2,0.002554278416347,13.2,0.234875444839858,112,3,GEN,3510000000,0,0,0,0,1,0,0,TELANGANA,1
15,0.727272727272727,11800000,0.002085874387937,TRIPURA EAST,0,0,50.9,0.905693950177936,0,0,ST,1020000000,0,0,1,0,0,0,0,TRIPURA,1
15,0.727272727272727,20000000,0.003535380318538,TRIPURA WEST,0,0,46.9,0.834519572953737,0,0,GEN,800000000,0,0,0,0,1,0,0,TRIPURA,1
12,0.454545454545455,82300000,0.014548090010783,AGRA,16,0.020434227330779,28.1,0.5,17,3,SC,1090000000,1,1,0,0,1,0,0,UTTAR PRADESH,0
14,0.636363636363636,44400000,0.007848544307154,AKBARPUR,0,0,28.7,0.51067615658363,22,3,GEN,4440000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
13,0.545454545454545,33200000,0.005868731328773,ALIGARH,9,0.011494252873563,26.9,0.47864768683274,8,0,GEN,800000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
12,0.454545454545455,224200000,0.039631613370808,ALLAHABAD,275,0.351213282247765,7,0.124555160142349,0,0,GEN,630000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.363636363636364,18400000,0.003252549893055,AMBEDKAR NAGAR,8,0.01021711366539,13.5,0.240213523131673,8,0,GEN,1840000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
10,0.272727272727273,169100000,0.029891640593237,AMETHI,1,0.001277139208174,12.3,0.218861209964413,19,1,GEN,5060000000,0,0,0,0,1,1,0,UTTAR PRADESH,0
13,0.545454545454545,18700000,0.003305580597833,AMROHA,6,0.007662835249042,14.4,0.256227758007117,139,4,GEN,840000000,1,0,0,0,1,0,1,UTTAR PRADESH,0
9,0.181818181818182,2500000,0.000441922539817,AONLA,0,0,13.9,0.247330960854092,21,0,GEN,250000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.363636363636364,3000000,0.000530307047781,AZAMGARH,0,0,6.6,0.117437722419929,0,0,GEN,0,0,0,0,0,1,0,0,UTTAR PRADESH,1
9,0.181818181818182,500000,8.83845079634442E-05,BADAUN,5,0.006385696040868,16.2,0.288256227758007,9,1,GEN,50000000,0,0,0,0,1,0,0,UTTAR PRADESH,1
